"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
5919","Barbro Martinsson (-Grahn)","F",28,172,62,"Sweden","SWE","1964 Winter",1964,"Winter","Innsbruck","Cross Country Skiing","Cross Country Skiing Women's 10 kilometres",NA
5919","Barbro Martinsson (-Grahn)","F",28,172,62,"Sweden","SWE","1964 Winter",1964,"Winter","Innsbruck","Cross Country Skiing","Cross Country Skiing Women's 3 x 5 kilometres Relay","Silver"
5919","Barbro Martinsson (-Grahn)","F",32,172,62,"Sweden","SWE","1968 Winter",1968,"Winter","Grenoble","Cross Country Skiing","Cross Country Skiing Women's 5 kilometres",NA
5919","Barbro Martinsson (-Grahn)","F",32,172,62,"Sweden","SWE","1968 Winter",1968,"Winter","Grenoble","Cross Country Skiing","Cross Country Skiing Women's 10 kilometres",NA
5919","Barbro Martinsson (-Grahn)","F",32,172,62,"Sweden","SWE","1968 Winter",1968,"Winter","Grenoble","Cross Country Skiing","Cross Country Skiing Women's 3 x 5 kilometres Relay","Silver"
5920","Hans Mikael Martinsson","M",23,182,69,"Sweden","SWE","1992 Winter",1992,"Winter","Albertville","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
5920","Hans Mikael Martinsson","M",23,182,69,"Sweden","SWE","1992 Winter",1992,"Winter","Albertville","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
5920","Hans Mikael Martinsson","M",23,182,69,"Sweden","SWE","1992 Winter",1992,"Winter","Albertville","Ski Jumping","Ski Jumping Men's Large Hill, Team",NA
5920","Hans Mikael Martinsson","M",25,182,69,"Sweden","SWE","1994 Winter",1994,"Winter","Lillehammer","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
5920","Hans Mikael Martinsson","M",25,182,69,"Sweden","SWE","1994 Winter",1994,"Winter","Lillehammer","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
5920","Hans Mikael Martinsson","M",25,182,69,"Sweden","SWE","1994 Winter",1994,"Winter","Lillehammer","Ski Jumping","Ski Jumping Men's Large Hill, Team",NA
5921","Sven-Olov Roland ""Olle"" Martinsson","M",19,NA,NA,"Sweden","SWE","1964 Winter",1964,"Winter","Innsbruck","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
5921","Sven-Olov Roland ""Olle"" Martinsson","M",19,NA,NA,"Sweden","SWE","1964 Winter",1964,"Winter","Innsbruck","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
5922","Sven Erik Martinsson","M",32,179,73,"Sweden","SWE","1968 Winter",1968,"Winter","Grenoble","Bobsleigh","Bobsleigh Men's Four",NA
5923","Sbastien Martiny","M",31,172,65,"France","FRA","2016 Summer",2016,"Summer","Rio de Janeiro","Trampolining","Trampolining Men's Individual",NA
5924","Sargis Martirosjan","M",29,179,105,"Austria","AUT","2016 Summer",2016,"Summer","Rio de Janeiro","Weightlifting","Weightlifting Men's Heavyweight",NA
5925","Armen Martirosyan","M",26,187,75,"Armenia","ARM","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Men's Triple Jump",NA
5925","Armen Martirosyan","M",31,187,75,"Armenia","ARM","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's Triple Jump",NA
5925","Armen Martirosyan","M",35,187,75,"Armenia","ARM","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Men's Triple Jump",NA
5926","Simon Martirosyan","M",19,181,105,"Armenia","ARM","2016 Summer",2016,"Summer","Rio de Janeiro","Weightlifting","Weightlifting Men's Heavyweight","Silver"
5927","Tigran Gevorg Martirosyan","M",20,NA,69,"Armenia","ARM","2008 Summer",2008,"Summer","Beijing","Weightlifting","Weightlifting Men's Lightweight","Bronze"
5928","Tigran Varban Martirosyan","M",21,175,85,"Armenia","ARM","2004 Summer",2004,"Summer","Athina","Weightlifting","Weightlifting Men's Light-Heavyweight",NA
5928","Tigran Varban Martirosyan","M",25,175,85,"Armenia","ARM","2008 Summer",2008,"Summer","Beijing","Weightlifting","Weightlifting Men's Light-Heavyweight","Bronze"
5929","Vanes Norik Martirosyan","M",18,183,69,"United States","USA","2004 Summer",2004,"Summer","Athina","Boxing","Boxing Men's Welterweight",NA
5930","Edsel Judas Martis","M",34,180,94,"Netherlands","NED","1996 Summer",1996,"Summer","Atlanta","Baseball","Baseball Men's Baseball",NA
5931","Shairon Benjamin Martis","M",21,186,94,"Netherlands","NED","2008 Summer",2008,"Summer","Beijing","Baseball","Baseball Men's Baseball",NA
5932","Yuliya Viktorovna Martisova","F",32,169,64,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Cycling","Cycling Women's Road Race, Individual",NA
5933","Karl Martitsch","M",30,NA,NA,"Austria","AUT","1948 Winter",1948,"Winter","Sankt Moritz","Cross Country Skiing","Cross Country Skiing Men's 18 kilometres",NA
5933","Karl Martitsch","M",30,NA,NA,"Austria","AUT","1948 Winter",1948,"Winter","Sankt Moritz","Nordic Combined","Nordic Combined Men's Individual",NA
5934","Anita Mrton","F",23,172,95,"Hungary","HUN","2012 Summer",2012,"Summer","London","Athletics","Athletics Women's Shot Put",NA
5934","Anita Mrton","F",27,172,95,"Hungary","HUN","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Women's Shot Put","Bronze"
5935","Anna Mrton","F",21,180,70,"Hungary","HUN","2016 Summer",2016,"Summer","Rio de Janeiro","Fencing","Fencing Women's Sabre, Individual",NA
5936","Carmen Marton","F",22,172,67,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Taekwondo","Taekwondo Women's Heavyweight",NA
5936","Carmen Marton","F",26,172,67,"Australia","AUS","2012 Summer",2012,"Summer","London","Taekwondo","Taekwondo Women's Welterweight",NA
5936","Carmen Marton","F",30,172,67,"Australia","AUS","2016 Summer",2016,"Summer","Rio de Janeiro","Taekwondo","Taekwondo Women's Welterweight",NA
5937","Caroline Marton","F",32,186,56,"Australia","AUS","2016 Summer",2016,"Summer","Rio de Janeiro","Taekwondo","Taekwondo Women's Featherweight",NA
5938","Ion Marton","M",26,178,90,"Romania","ROU","1972 Summer",1972,"Summer","Munich","Wrestling","Wrestling Men's Light-Heavyweight, Freestyle",NA
5939","Istvn Marton","M",27,185,82,"Hungary","HUN","1972 Summer",1972,"Summer","Munich","Fencing","Fencing Men's Foil, Team",NA
5940","Jzsef Marton","M",NA,NA,NA,"Hungary","HUN","1928 Summer",1928,"Summer","Amsterdam","Athletics","Athletics Men's 1,500 metres",NA
5941","Lszl Marton","M",28,NA,NA,"Hungary","HUN","1952 Summer",1952,"Summer","Helsinki","Rowing","Rowing Men's Coxed Eights",NA
5942","Michael Marton","M",31,180,74,"Israel","ISR","1968 Summer",1968,"Summer","Mexico City","Shooting","Shooting Mixed Free Pistol, 50 metres",NA
5943","Alexander Stefan Martonffy","M",37,169,73,"Australia","AUS","1956 Summer",1956,"Summer","Melbourne","Fencing","Fencing Men's Sabre, Team",NA
5943","Alexander Stefan Martonffy","M",45,169,73,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Fencing","Fencing Men's Sabre, Individual",NA
5943","Alexander Stefan Martonffy","M",45,169,73,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Fencing","Fencing Men's Sabre, Team",NA
5944","Miguel Martorell Pou","M",22,168,66,"Spain","ESP","1960 Summer",1960,"Summer","Roma","Cycling","Cycling Men's Team Pursuit, 4,000 metres",NA
5945","Gyrgy Martos","M",24,158,65,"Hungary","HUN","1968 Winter",1968,"Winter","Grenoble","Speed Skating","Speed Skating Men's 500 metres",NA
5945","Gyrgy Martos","M",24,158,65,"Hungary","HUN","1968 Winter",1968,"Winter","Grenoble","Speed Skating","Speed Skating Men's 1,500 metres",NA
5946","Juan Martos Nomen","M",21,195,92,"Spain","ESP","1960 Summer",1960,"Summer","Roma","Basketball","Basketball Men's Basketball",NA
5947","Mihly Martos","M",18,182,82,"Hungary","HUN","1964 Winter",1964,"Winter","Innsbruck","Speed Skating","Speed Skating Men's 500 metres",NA
5947","Mihly Martos","M",18,182,82,"Hungary","HUN","1964 Winter",1964,"Winter","Innsbruck","Speed Skating","Speed Skating Men's 1,500 metres",NA
5947","Mihly Martos","M",18,182,82,"Hungary","HUN","1964 Winter",1964,"Winter","Innsbruck","Speed Skating","Speed Skating Men's 5,000 metres",NA
5947","Mihly Martos","M",23,182,82,"Hungary","HUN","1968 Winter",1968,"Winter","Grenoble","Speed Skating","Speed Skating Men's 500 metres",NA
5947","Mihly Martos","M",23,182,82,"Hungary","HUN","1968 Winter",1968,"Winter","Grenoble","Speed Skating","Speed Skating Men's 1,500 metres",NA
5948","Sebastin Martos Roa","M",27,178,63,"Spain","ESP","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's 3,000 metres Steeplechase",NA
5949","Vitaliy Martsiv","M",22,178,73,"Ukraine","UKR","2006 Winter",2006,"Winter","Torino","Cross Country Skiing","Cross Country Skiing Men's Sprint",NA
5949","Vitaliy Martsiv","M",22,178,73,"Ukraine","UKR","2006 Winter",2006,"Winter","Torino","Cross Country Skiing","Cross Country Skiing Men's 15 kilometres",NA
5949","Vitaliy Martsiv","M",22,178,73,"Ukraine","UKR","2006 Winter",2006,"Winter","Torino","Cross Country Skiing","Cross Country Skiing Men's Team Sprint",NA
5950","Martti Bertil Marttelin","M",30,176,66,"Finland","FIN","1928 Summer",1928,"Summer","Amsterdam","Athletics","Athletics Men's Marathon","Bronze"
5951","Perry Francis Martter","M",23,NA,NA,"United States","USA","1924 Summer",1924,"Summer","Paris","Wrestling","Wrestling Men's Lightweight, Freestyle",NA
5952","Erkki Emil Marttinen","M",26,NA,NA,"Finland","FIN","1952 Summer",1952,"Summer","Helsinki","Swimming","Swimming Men's 100 metres Backstroke",NA
5953","Esko Oiva Marttinen","M",26,170,70,"Finland","FIN","1964 Winter",1964,"Winter","Innsbruck","Biathlon","Biathlon Men's 20 kilometres",NA
5954","Leonid Martuchev","M",NA,NA,NA,"Russia","RUS","1912 Summer",1912,"Summer","Stockholm","Fencing","Fencing Men's Foil, Individual",NA
5954","Leonid Martuchev","M",NA,NA,NA,"Russia","RUS","1912 Summer",1912,"Summer","Stockholm","Fencing","Fencing Men's epee, Individual",NA
5954","Leonid Martuchev","M",NA,NA,NA,"Russia","RUS","1912 Summer",1912,"Summer","Stockholm","Fencing","Fencing Men's epee, Team",NA
5955","Egilberto Martufi","M",26,NA,NA,"Italy","ITA","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Men's Marathon",NA
5956","Charles Louis Marty","M",34,NA,NA,"France","FRA","1900 Summer",1900,"Summer","Paris","Fencing","Fencing Men's Foil, Masters, Individual",NA
5956","Charles Louis Marty","M",34,NA,NA,"France","FRA","1900 Summer",1900,"Summer","Paris","Fencing","Fencing Men's epee, Masters, Individual",NA
5957","Jacques Marty","M",24,178,75,"France","FRA","1964 Summer",1964,"Summer","Tokyo","Boxing","Boxing Men's Middleweight",NA
5958","Jeanette Marty (-Krauer)","F",30,173,74,"Switzerland","SUI","2006 Winter",2006,"Winter","Torino","Ice Hockey","Ice Hockey Women's Ice Hockey",NA
5959","Julia Marty","F",17,169,69,"Switzerland","SUI","2006 Winter",2006,"Winter","Torino","Ice Hockey","Ice Hockey Women's Ice Hockey",NA
5959","Julia Marty","F",21,169,69,"Switzerland","SUI","2010 Winter",2010,"Winter","Vancouver","Ice Hockey","Ice Hockey Women's Ice Hockey",NA
5959","Julia Marty","F",25,169,69,"Switzerland","SUI","2014 Winter",2014,"Winter","Sochi","Ice Hockey","Ice Hockey Women's Ice Hockey","Bronze"
5960","Louis-Charles Marty","M",20,NA,NA,"France","FRA","1912 Summer",1912,"Summer","Stockholm","Gymnastics","Gymnastics Men's Individual All-Around",NA
5960","Louis-Charles Marty","M",28,NA,NA,"France","FRA","1920 Summer",1920,"Summer","Antwerpen","Gymnastics","Gymnastics Men's Individual All-Around",NA
5961","Nik Marty","M",30,178,85,"Switzerland","SUI","2004 Summer",2004,"Summer","Athina","Shooting","Shooting Men's Rapid-Fire Pistol, 25 metres",NA
5962","Stefanie Marty","F",17,168,72,"Switzerland","SUI","2006 Winter",2006,"Winter","Torino","Ice Hockey","Ice Hockey Women's Ice Hockey",NA
5962","Stefanie Marty","F",21,168,72,"Switzerland","SUI","2010 Winter",2010,"Winter","Vancouver","Ice Hockey","Ice Hockey Women's Ice Hockey",NA
5962","Stefanie Marty","F",25,168,72,"Switzerland","SUI","2014 Winter",2014,"Winter","Sochi","Ice Hockey","Ice Hockey Women's Ice Hockey","Bronze"
5963","Wiesawa Martyka (-Wachla)","F",22,169,70,"Poland","POL","1972 Winter",1972,"Winter","Sapporo","Luge","Luge Women's Singles",NA
5964","Henryk Julian Martyna","M",28,167,90,"Poland","POL","1936 Summer",1936,"Summer","Berlin","Football","Football Men's Football",NA
5965","Ihor Martynenko","M",25,NA,NA,"Ukraine","UKR","1996 Summer",1996,"Summer","Atlanta","Rowing","Rowing Men's Coxed Eights",NA
5966","Sergey Anatolyevich Martynov","M",20,173,65,"Soviet Union","URS","1988 Summer",1988,"Summer","Seoul","Shooting","Shooting Men's Air Rifle, 10 metres",NA
5966","Sergey Anatolyevich Martynov","M",28,173,65,"Belarus","BLR","1996 Summer",1996,"Summer","Atlanta","Shooting","Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA
5966","Sergey Anatolyevich Martynov","M",28,173,65,"Belarus","BLR","1996 Summer",1996,"Summer","Atlanta","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
5966","Sergey Anatolyevich Martynov","M",32,173,65,"Belarus","BLR","2000 Summer",2000,"Summer","Sydney","Shooting","Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA
5966","Sergey Anatolyevich Martynov","M",32,173,65,"Belarus","BLR","2000 Summer",2000,"Summer","Sydney","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres","Bronze"
5966","Sergey Anatolyevich Martynov","M",36,173,65,"Belarus","BLR","2004 Summer",2004,"Summer","Athina","Shooting","Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA
5966","Sergey Anatolyevich Martynov","M",36,173,65,"Belarus","BLR","2004 Summer",2004,"Summer","Athina","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres","Bronze"
5966","Sergey Anatolyevich Martynov","M",40,173,65,"Belarus","BLR","2008 Summer",2008,"Summer","Beijing","Shooting","Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA
5966","Sergey Anatolyevich Martynov","M",40,173,65,"Belarus","BLR","2008 Summer",2008,"Summer","Beijing","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
5966","Sergey Anatolyevich Martynov","M",44,173,65,"Belarus","BLR","2012 Summer",2012,"Summer","London","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres","Gold"
5967","Sergey Aleksandrovich Martynov","M",21,166,66,"Unified Team","EUN","1992 Summer",1992,"Summer","Barcelona","Wrestling","Wrestling Men's Featherweight, Greco-Roman","Silver"
5967","Sergey Aleksandrovich Martynov","M",25,166,66,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Wrestling","Wrestling Men's Featherweight, Greco-Roman",NA
5968","Sergey Martynov","M",30,NA,NA,"Kazakhstan","KAZ","1996 Summer",1996,"Summer","Atlanta","Archery","Archery Men's Individual",NA
5968","Sergey Martynov","M",30,NA,NA,"Kazakhstan","KAZ","1996 Summer",1996,"Summer","Atlanta","Archery","Archery Men's Team",NA
5969","Nataliya Martynova","F",21,NA,NA,"Unified Team","EUN","1992 Winter",1992,"Winter","Albertville","Cross Country Skiing","Cross Country Skiing Women's 15 kilometres",NA
5969","Nataliya Martynova","F",23,NA,NA,"Russia","RUS","1994 Winter",1994,"Winter","Lillehammer","Cross Country Skiing","Cross Country Skiing Women's 30 kilometres",NA
5970","Yana Valeryevna Martynova","F",16,179,64,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 400 metres Individual Medley",NA
5970","Yana Valeryevna Martynova","F",20,179,64,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 200 metres Butterfly",NA
5970","Yana Valeryevna Martynova","F",20,179,64,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 400 metres Individual Medley",NA
5970","Yana Valeryevna Martynova","F",24,179,64,"Russia","RUS","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 400 metres Individual Medley",NA
5971","Yekaterina Mikhaylovna Martynova (-Sharmina)","F",25,172,59,"Russia","RUS","2012 Summer",2012,"Summer","London","Athletics","Athletics Women's 1,500 metres",NA
5972","Valery Alekseyevich Martyshev","M",44,170,70,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Equestrianism","Equestrianism Mixed Three-Day Event, Individual",NA
5973","Aleksandr Georgiyevich Martyshkin","M",25,189,89,"Soviet Union","URS","1968 Summer",1968,"Summer","Mexico City","Rowing","Rowing Men's Coxed Eights","Bronze"
5973","Aleksandr Georgiyevich Martyshkin","M",29,189,89,"Soviet Union","URS","1972 Summer",1972,"Summer","Munich","Rowing","Rowing Men's Coxed Eights",NA
5974","Jean-Baptiste Martzluff","M",29,195,85,"France","FRA","1988 Summer",1988,"Summer","Seoul","Volleyball","Volleyball Men's Volleyball",NA
5975","J. Marucci","M",NA,NA,NA,"Italy","ITA","1906 Summer",1906,"Summer","Athina","Shooting","Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",NA
5976","Giustiniano Marucco","M",20,NA,NA,"Italy","ITA","1920 Summer",1920,"Summer","Antwerpen","Football","Football Men's Football",NA
5977","Stanisaw Marucha","M",27,167,69,"Poland","POL","1964 Summer",1964,"Summer","Tokyo","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
5977","Stanisaw Marucha","M",39,167,69,"Poland","POL","1976 Summer",1976,"Summer","Montreal","Shooting","Shooting Mixed Small-Bore Rifle, Prone, 50 metres",NA
5978","Lorenzo Marugo","M",20,183,72,"Italy","ITA","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
5978","Lorenzo Marugo","M",20,183,72,"Italy","ITA","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 200 metres Individual Medley",NA
5979","Vctor Hugo Marulanda Velsquez","M",21,178,73,"Colombia","COL","1992 Summer",1992,"Summer","Barcelona","Football","Football Men's Football",NA
5980","Fyodor Vasilyevich Marulin","M",26,NA,NA,"Soviet Union","URS","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Men's 3,000 metres Steeplechase",NA
5981","Kei Marumo","F",24,160,50,"Japan","JPN","2016 Summer",2016,"Summer","Rio de Janeiro","Synchronized Swimming","Synchronized Swimming Women's Team","Bronze"
5982","Regina Marunde","F",27,172,58,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Cycling","Cycling Women's Mountainbike, Cross-Country",NA
5983","Benjamin J. ""Ben"" Maruquin","M",26,178,84,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Hockey","Hockey Men's Hockey",NA
5984","Andrzej Marusarz","M",18,168,NA,"Poland","POL","1932 Winter",1932,"Winter","Lake Placid","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
5984","Andrzej Marusarz","M",18,168,NA,"Poland","POL","1932 Winter",1932,"Winter","Lake Placid","Nordic Combined","Nordic Combined Men's Individual",NA
5984","Andrzej Marusarz","M",22,168,NA,"Poland","POL","1936 Winter",1936,"Winter","Garmisch-Partenkirchen","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
5984","Andrzej Marusarz","M",22,168,NA,"Poland","POL","1936 Winter",1936,"Winter","Garmisch-Partenkirchen","Nordic Combined","Nordic Combined Men's Individual",NA
5985","Jzef Marusarz","M",22,169,72,"Poland","POL","1948 Winter",1948,"Winter","Sankt Moritz","Alpine Skiing","Alpine Skiing Men's Downhill",NA
